"Env","Hybrid","Pollen_DAP_days","Silk_DAP_days","ASI","Plant_Height_cm","Ear_Height_cm","EHC","Yield_Mg_ha","Grain_Moisture","Twt_kg_m3"
"IAH4_2021","W10004_0695/PHP02",75,77,2,NA,NA,NA,11.51,15.3,719.54
"IAH4_2021","W10004_0696/PHP02",76,77,1,NA,NA,NA,10.48,16.2,724.69
"IAH4_2021","W10004_0701/PHP02",76,76,0,NA,NA,NA,7.51,15.2,732.41
"IAH4_2021","W10004_0702/PHP02",73,74,1,NA,NA,NA,13.53,15.6,758.15
"IAH4_2021","W10004_0703/PHP02",72,73,1,NA,NA,NA,9.33,15.6,749.14
"IAH4_2021","W10004_0704/PHP02",78,77,-1,NA,NA,NA,8.18,15.2,728.55
"IAH4_2021","W10004_0705/PHP02",72,74,2,NA,NA,NA,11.77,14.9,718.25
"IAH4_2021","W10004_0711/PHP02",72,73,1,NA,NA,NA,13.5,15.3,750.43
"IAH4_2021","W10004_0712/PHP02",73,74,1,NA,NA,NA,12.39,15.5,709.24
"IAH4_2021","W10004_0713/PHP02",72,73,1,NA,NA,NA,12.25,15.4,701.52
"IAH4_2021","W10004_0714/PHP02",74,74,0,NA,NA,NA,9.57,15.35,716.32
"IAH4_2021","W10004_0717/PHP02",72,73,1,NA,NA,NA,10,15.6,732.41
"IAH4_2021","W10004_0723/PHP02",72,74,2,NA,NA,NA,7.87,14.7,718.25
"IAH4_2021","W10004_0727/PHP02",72,73,1,NA,NA,NA,12.11,15.4,728.55
"IAH4_2021","W10004_0729/PHP02",77,76,-1,NA,NA,NA,10.39,15.1,733.7
"IAH4_2021","W10004_0732/PHP02",74,74,0,NA,NA,NA,9.83,15.4,731.12
"IAH4_2021","W10004_0734/PHP02",74.5,76,1.5,NA,NA,NA,11.13,15.85,722.11
"IAH4_2021","W10004_0736/PHP02",72,73,1,NA,NA,NA,10.92,15,720.82
"IAH4_2021","W10004_0741/PHP02",73,73,0,NA,NA,NA,12.34,15.3,718.25
"IAH4_2021","W10004_0745/PHP02",73,73,0,NA,NA,NA,12.48,15.3,736.27
"IAH4_2021","W10004_0746/PHP02",74,75,1,NA,NA,NA,12.55,15.6,728.55
"IAH4_2021","W10004_0747/PHP02",73.5,74,0.5,NA,NA,NA,12.48,15,715.03
"IAH4_2021","W10004_0751/PHP02",73,75,2,NA,NA,NA,10.02,15.4,731.12
"IAH4_2021","W10004_0756/PHP02",73,76,3,NA,NA,NA,10.28,14.8,718.25
"IAH4_2021","W10004_0757/PHP02",76,77,1,NA,NA,NA,9.84,15.2,723.4
"IAH4_2021","W10004_0760/PHP02",72,72,0,NA,NA,NA,10.17,14.8,728.55
"IAH4_2021","W10004_0768/PHP02",75,76,1,NA,NA,NA,10.72,15.2,728.55
"IAH4_2021","W10004_0771/PHP02",73,76,3,NA,NA,NA,10.46,16,731.12
"IAH4_2021","W10004_0774/PHP02",77,78,1,NA,NA,NA,7.75,15.1,732.41
"IAH4_2021","W10004_0775/PHP02",73,76,3,NA,NA,NA,11.19,15.5,740.13
"IAH4_2021","W10004_0776/PHP02",74,74,0,NA,NA,NA,9.74,15,704.09
"IAH4_2021","W10004_0779/PHP02",72.5,72.5,0,NA,NA,NA,12.53,14.8,714.39
"IAH4_2021","W10004_0781/PHP02",77,77,0,NA,NA,NA,12.89,15.7,732.41
"IAH4_2021","W10004_0783/PHP02",73,74,1,NA,NA,NA,9.93,14.9,733.7
"IAH4_2021","W10004_0784/PHP02",73,75,2,NA,NA,NA,11.89,15.5,710.53
"IAH4_2021","W10004_0787/PHP02",75,76,1,NA,NA,NA,13.18,15.1,728.55
"IAH4_2021","W10004_0789/PHP02",75,75,0,NA,NA,NA,11.44,15.4,736.27
"IAH4_2021","W10004_0792/PHP02",72,73,1,NA,NA,NA,14.26,15.2,714.39
"IAH4_2021","W10004_0795/PHP02",72,74,2,NA,NA,NA,10.42,15.7,747.85
"IAH4_2021","W10004_0798/PHP02",75,76,1,NA,NA,NA,11.64,15.5,713.1
"IAH4_2021","W10004_0799/PHP02",73,73,0,NA,NA,NA,12.51,15.2,716.96
"IAH4_2021","W10004_0800/PHP02",74,75,1,NA,NA,NA,12,15.3,722.11
"IAH4_2021","W10004_0801/PHP02",73,74,1,NA,NA,NA,11.44,15.5,728.55
"IAH4_2021","W10004_0803/PHP02",73,73,0,NA,NA,NA,11.39,15.1,723.4
"IAH4_2021","W10004_0806/PHP02",73,74,1,NA,NA,NA,12.64,15.2,723.4
"IAH4_2021","W10004_0807/PHP02",73,74,1,NA,NA,NA,10.53,15.5,709.24
"IAH4_2021","W10004_0812/PHP02",75,76,1,NA,NA,NA,8.88,15.1,733.7
"IAH4_2021","W10004_0814/PHP02",75,76,1,NA,NA,NA,12.43,15.4,705.38
"IAH4_2021","W10004_0818/PHP02",73,75,2,NA,NA,NA,10.77,15.3,724.69
"IAH4_2021","W10004_0819/PHP02",73,73,0,NA,NA,NA,12.18,15,711.81
"IAH4_2021","W10004_0820/PHP02",73,73,0,NA,NA,NA,9.86,14.9,749.14
"IAH4_2021","W10004_0822/PHP02",75,75,0,NA,NA,NA,9.78,15.4,736.27
"IAH4_2021","W10004_0823/PHP02",73,74,1,NA,NA,NA,12.87,15.2,716.96
"IAH4_2021","W10004_0827/PHP02",74.5,77,2.5,NA,NA,NA,10.97,15.2,723.4
"IAH4_2021","W10004_0828/PHP02",75,75,0,NA,NA,NA,12.25,15.6,727.26
"IAH4_2021","W10004_0830/PHP02",75,75,0,NA,NA,NA,9.64,14.8,728.55
"IAH4_2021","W10004_0832/PHP02",72,73,1,NA,NA,NA,9.31,15.2,706.66
"IAH4_2021","W10004_0833/PHP02",73,75,2,NA,NA,NA,11.28,14.9,718.25
"IAH4_2021","W10004_0834/PHP02",72,72,0,NA,NA,NA,11.68,15.5,700.23
"IAH4_2021","W10004_0837/PHP02",72,72,0,NA,NA,NA,8.92,15.5,718.25
"IAH4_2021","W10004_0840/PHP02",72,71,-1,NA,NA,NA,10.04,15.5,695.08
"IAH4_2021","W10004_0842/PHP02",73,73,0,NA,NA,NA,12.49,14.8,716.96
"IAH4_2021","W10004_0843/PHP02",73,73,0,NA,NA,NA,12.35,15,722.11
"IAH4_2021","W10004_0844/PHP02",70,72,2,NA,NA,NA,9.53,15.4,724.69
"IAH4_2021","W10004_0847/PHP02",76,76,0,NA,NA,NA,9.33,14.7,728.55
"IAH4_2021","W10004_0848/PHP02",73,73,0,NA,NA,NA,13.07,15.4,727.26
"IAH4_2021","W10004_0852/PHP02",72,72,0,NA,NA,NA,9.94,15.9,741.42
"IAH4_2021","W10004_0856/PHP02",71,73,2,NA,NA,NA,11.62,15.5,731.12
"IAH4_2021","W10004_0858/PHP02",73,77,4,NA,NA,NA,12.24,15.3,736.27
"IAH4_2021","W10004_0859/PHP02",72,73,1,NA,NA,NA,11.34,15.6,711.81
"IAH4_2021","W10004_0866/PHP02",73,77,4,NA,NA,NA,10.75,15.9,729.83
"IAH4_2021","W10004_0868/PHP02",72.5,73,0.5,NA,NA,NA,9.16,15.45,717.61
"IAH4_2021","W10004_0869/PHP02",73,73,0,NA,NA,NA,10.8,14.95,726.62
"IAH4_2021","W10004_0877/PHP02",72,72,0,NA,NA,NA,11.16,14.8,706.66
"IAH4_2021","W10004_0879/PHP02",71,72,1,NA,NA,NA,13.36,15.6,719.54
"IAH4_2021","W10004_0884/PHP02",72,73,1,NA,NA,NA,11.25,15.8,724.69
"IAH4_2021","W10004_0885/PHP02",73,74,1,NA,NA,NA,10.85,15.1,727.26
"IAH4_2021","W10004_0886/PHP02",73,74,1,NA,NA,NA,12.61,15.2,749.14
"IAH4_2021","W10004_0888/PHP02",72,72,0,NA,NA,NA,13.73,15.7,737.56
"IAH4_2021","W10004_0889/PHP02",72,73,1,NA,NA,NA,8.18,15,702.8
"IAH4_2021","W10004_0891/PHP02",74,74,0,NA,NA,NA,8.08,15.4,722.11
"IAH4_2021","W10004_0894/PHP02",73,74,1,NA,NA,NA,12.33,15.6,715.67
"IAH4_2021","W10004_0896/PHP02",76,77,1,NA,NA,NA,10.55,15.3,720.82
"IAH4_2021","W10004_0900/PHP02",73,75,2,NA,NA,NA,12.15,15.2,736.27
"IAH4_2021","W10004_0901/PHP02",73,74,1,NA,NA,NA,10.17,15.4,731.12
"IAH4_2021","W10004_0907/PHP02",74,74,0,NA,NA,NA,9.08,15.8,729.83
"IAH4_2021","W10004_0913/PHP02",73,74,1,NA,NA,NA,12.11,15.2,706.02
"IAH4_2021","W10004_0914/PHP02",74.5,76,1.5,NA,NA,NA,8.28,15.2,697.65
"IAH4_2021","W10004_0916/PHP02",72.5,73,0.5,NA,NA,NA,8.08,15.7,718.89
"IAH4_2021","W10004_0918/PHP02",73,75,2,NA,NA,NA,11.75,16.4,754.29
"IAH4_2021","W10004_0920/PHP02",72,73,1,NA,NA,NA,11.51,15.2,715.67
"IAH4_2021","W10004_0922/PHP02",72,73,1,NA,NA,NA,10.22,15.3,729.83
"IAH4_2021","W10004_0930/PHP02",72,73,1,NA,NA,NA,11,15.8,720.82
"IAH4_2021","W10004_0932/PHP02",75,77,2,NA,NA,NA,8.49,15.4,741.42
"IAH4_2021","W10004_0935/PHP02",72,74,2,NA,NA,NA,11.3,14.8,714.39
"IAH4_2021","W10004_0938/PHP02",73,74,1,NA,NA,NA,8.36,15,711.81
"IAH4_2021","W10004_0940/PHP02",73,75,2,NA,NA,NA,11.78,15.5,732.41
"IAH4_2021","W10004_0943/PHP02",73,75,2,NA,NA,NA,12.42,15.7,747.85
"IAH4_2021","W10004_0949/PHP02",73,74,1,NA,NA,NA,12.34,14.9,736.27
"IAH4_2021","W10004_0950/PHP02",70.5,72,1.5,NA,NA,NA,10.98,15,699.59
"IAH4_2021","W10004_0951/PHP02",73,73,0,NA,NA,NA,8.62,15.2,698.94
"IAH4_2021","W10004_0953/PHP02",74,76,2,NA,NA,NA,8.31,14.9,723.4
"IAH4_2021","W10004_0955/PHP02",73,73,0,NA,NA,NA,9.91,15.3,716.96
"IAH4_2021","W10004_0956/PHP02",75,75,0,NA,NA,NA,10.18,15.3,740.78
"IAH4_2021","W10004_0963/PHP02",72,75,3,NA,NA,NA,11.93,15.1,720.82
"IAH4_2021","W10004_0964/PHP02",72,73,1,NA,NA,NA,11.52,15.05,717.61
"IAH4_2021","W10004_0966/PHP02",75,75,0,NA,NA,NA,10.72,14.8,705.38
"IAH4_2021","W10004_0969/PHP02",72,72,0,NA,NA,NA,11.35,15.1,732.41
"IAH4_2021","W10004_0970/PHP02",73,74,1,NA,NA,NA,8.72,15.1,706.66
"IAH4_2021","W10004_0971/PHP02",73,74.5,1.5,NA,NA,NA,10.51,15.25,725.97
"IAH4_2021","W10004_0974/PHP02",72,74,2,NA,NA,NA,9.83,14.9,719.54
"IAH4_2021","W10004_0975/PHP02",73,74.5,1.5,NA,NA,NA,12.79,15.35,736.91
"IAH4_2021","W10004_0981/PHP02",75.5,76.5,1,NA,NA,NA,11.58,15.15,734.98
"IAH4_2021","W10004_0982/PHP02",75,75.5,0.5,NA,NA,NA,10.04,14.95,729.83
"IAH4_2021","W10004_0984/PHP02",72,73,1,NA,NA,NA,10.84,15.4,728.55
"IAH4_2021","W10004_0988/PHP02",73,75,2,NA,NA,NA,10.79,15,714.39
"IAH4_2021","W10004_0991/PHP02",72,72,0,NA,NA,NA,12.5,15.6,715.67
"IAH4_2021","W10004_0996/PHP02",75,75,0,NA,NA,NA,12.21,15.5,722.11
"IAH4_2021","W10004_0997/PHP02",72,72,0,NA,NA,NA,9.96,14.9,732.41
"IAH4_2021","W10004_1000/PHP02",73,74,1,NA,NA,NA,11.03,15.4,707.95
"IAH4_2021","W10004_1001/PHP02",70,72,2,NA,NA,NA,8.84,16,718.25
"IAH4_2021","W10004_1002/PHP02",73,74,1,NA,NA,NA,12.96,15.4,731.12
"IAH4_2021","W10004_1004/PHP02",71.5,72.5,1,NA,NA,NA,10.4,15.25,727.26
"IAH4_2021","W10004_1014/PHP02",74.5,75.5,1,NA,NA,NA,10.2,15.7,739.49
"IAH4_2021","W10004_1015/PHP02",72,74,2,NA,NA,NA,10.68,14.8,719.54
"IAH4_2021","W10004_1018/PHP02",73,73,0,NA,NA,NA,11.71,15.3,724.69
"IAH4_2021","W10004_1020/PHP02",72,73,1,NA,NA,NA,10.99,14.9,688.64
"IAH4_2021","W10004_1032/PHP02",72,72.5,0.5,NA,NA,NA,9.93,14.85,729.19
"IAH4_2021","W10004_1037/PHP02",72,73,1,NA,NA,NA,10.15,15.6,732.41
"IAH4_2021","W10004_1045/PHP02",75,77,2,NA,NA,NA,11.26,15,736.27
"IAH4_2021","W10004_1052/PHP02",75,76,1,NA,NA,NA,9.21,15.2,695.08
"IAH4_2021","W10004_1057/PHP02",75,76,1,NA,NA,NA,9.58,15.3,729.83
"IAH4_2021","W10004_1064/PHP02",73,74,1,NA,NA,NA,11.33,15.4,729.83
"IAH4_2021","W10004_1072/PHP02",73,74,1,NA,NA,NA,12.06,15.5,732.41
"IAH4_2021","W10004_1080/PHP02",73,73,0,NA,NA,NA,11.52,15.1,718.25
"IAH4_2021","W10004_1081/PHP02",72,74,2,NA,NA,NA,9.45,14.7,714.39
"IAH4_2021","W10004_1084/PHP02",72,73,1,NA,NA,NA,13,14.6,705.38
"IAH4_2021","W10004_1099/PHP02",72,73,1,NA,NA,NA,10.2,15.7,720.82
"IAH4_2021","W10004_1104/PHP02",73,74,1,NA,NA,NA,10.88,15.3,720.82
"IAH4_2021","W10004_1105/PHP02",73,73,0,NA,NA,NA,9.56,15.2,724.69
"IAH4_2021","W10004_1112/PHP02",73,73,0,NA,NA,NA,11.71,15.2,727.26
"IAH4_2021","W10004_1117/PHP02",73,73,0,NA,NA,NA,10.91,15.5,732.41
"IAH4_2021","W10004_1118/PHP02",74,75,1,NA,NA,NA,13.45,15.5,737.56
"IAH4_2021","W10004_1123/PHP02",72,74,2,NA,NA,NA,9.09,15.3,729.83
"IAH4_2021","W10004_1143/PHP02",75,76,1,NA,NA,NA,11.31,14.8,740.13
"IAH4_2021","W10004_1146/PHP02",73,73,0,NA,NA,NA,8.86,15.3,722.11
"IAH4_2021","W10004_1156/PHP02",72,73,1,NA,NA,NA,10.16,15.2,727.26
